"149","155_2_239_4","53","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","microwave radar","36195721","-115140450","580","1353","1842","4633"
"150","156_2_57_1","54","I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp","microwave radar","36193386","-115141426","580","1353","1842","4633"
"151","156_2_57_2","54","I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp","microwave radar","36193386","-115141426","580","1353","1842","4633"
"152","156_2_57_3","54","I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp","microwave radar","36193386","-115141426","580","1353","1842","4633"
"153","156_2_57_4","54","I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp","microwave radar","36193386","-115141426","580","1353","1842","4633"
"154","156_2_57_5","54","I-15 SB between I-15 SB  Lake Mead WB On-Ramp and I-15 SB Lake Mead EB On-Ramp","microwave radar","36193386","-115141426","580","1353","1842","4633"
"155","157_1_240_1","55","I-15 SB  Lake Mead Off-Ramp between I-15 SB and Lake Mead Boulevard","microwave radar","36198200","-115138496","580","1353","1842","4633"
"156","158_2_74_1","56","I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB","video Image","36196987","-115139450","580","1353","1842","4633"
"157","158_2_74_2","56","I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB","video Image","36196987","-115139450","580","1353","1842","4633"
"158","158_2_74_3","56","I-15 SB  Lake Mead WB On-Ramp between Lake Mead Boulevard and I-15 SB","video Image","36196987","-115139450","580","1353","1842","4633"
"159","159_2_57_1","57","I-15 SB  Cheyenne Off-Ramp between Lake Mead Boulevard and I-15 SB","microwave radar","36195389","-115141098","580","1353","1842","4633"
"160","159_2_57_2","57","I-15 SB  Cheyenne Off-Ramp between Lake Mead Boulevard and I-15 SB","microwave radar","36195389","-115141098","580","1353","1842","4633"
"161","159_2_57_3","57","I-15 SB  Cheyenne Off-Ramp between Lake Mead Boulevard and I-15 SB","microwave radar","36195389","-115141098","580","1353","1842","4633"
"162","160_1_241_1","58","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204491","-115132385","1111","1552","1890","2324"
"163","160_1_241_2","58","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204491","-115132385","1111","1552","1890","2324"
"164","160_1_241_3","58","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204491","-115132385","1111","1552","1890","2324"
"165","160_1_241_4","58","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204491","-115132385","1111","1552","1890","2324"
"166","160_1_241_5","58","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204491","-115132385","1111","1552","1890","2324"
"167","160_2_242_1","59","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204201","-115132561","580","1353","1842","4633"
"168","160_2_242_2","59","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204201","-115132561","580","1353","1842","4633"
"169","160_2_242_3","59","I-15 NB between I-15 NB  Lake Mead On-Ramp and Cartier Avenue","microwave radar","36204201","-115132561","580","1353","1842","4633"
